cluster,Close_last,Stock_monthly_pct,GPRD_mean,GPRD_ACT_mean,GPRD_THREAT_mean,GPRD_monthly_pct,GPRD_ACT_monthly_pct,GPRD_THREAT_monthly_pct,gpr_lag1,stock_lag1,gpr_lag2,stock_lag2,gpr_lag3,stock_lag3,stock_vol6,gprd_zscore,gpr_spike,stock_down,gpr_up_next
0,-0.5776427419820941,-0.16010021458820806,6.021577781867468,6.154496865135844,4.0681728111235,1.2465197289218615,1.4748695881094698,0.7586929328250848,3.6356353178979073,-0.7605763808953417,3.508665384221537,-1.0560681680196295,0.038808365102745906,-0.9940429384463472,0.69907480108304,6.021577781867467,2.352346843175051,0.11372265002460713,-0.4800952450896045
1,-0.4767521189732034,0.33035572950107095,2.5521163843153594,3.1358372870153945,0.5901450907710126,-1.1402455448917534,-0.9906345564199495,-0.6839827931364846,-1.0013410550426358,1.318371792882971,0.06434324522958158,0.5767943223499445,14.09384682901105,-1.9695142663887442,1.2316224245509075,2.5521163843153594,-0.20366639334848924,-0.3500709049501939,-0.9801114547057486
2,0.011330581654071355,0.0012603460522429269,-0.10828629069831355,-0.11282042580308432,-0.06854811518400372,-0.015633468986974347,-0.01995464957730865,-0.009556052594162001,-0.05504552933556502,0.007007860693895931,-0.05731302756957614,0.014827147763124267,-0.057923090607406635,0.024169455366561527,-0.01637366515806119,-0.10828629069831393,-0.03742162999736467,-0.00042609632174076884,0.011790619654732323
