cluster,Close_last,Stock_monthly_pct,GPRD_mean,GPRD_ACT_mean,GPRD_THREAT_mean,GPRD_monthly_pct,GPRD_ACT_monthly_pct,GPRD_THREAT_monthly_pct,gpr_lag1,stock_lag1,gpr_lag2,stock_lag2,gpr_lag3,stock_lag3,stock_vol6,gprd_zscore,gpr_spike,stock_down,gpr_up_next
0,4484.102479291667,-0.4147069418138782,405.49102310467794,635.0500138677577,250.36293838101048,27.170121385269834,41.45059300336031,21.036012531087728,166.34194827502375,-3.9687285721442636,161.36077549176974,-5.722534035217692,5.496617968274118,-5.408095785048105,6.8814709858676215,6.0545930550011855,0.5,0.4791666666666667,0.25
1,5117.496760166667,2.3126530142429695,231.22251793646043,376.6929409888483,121.45619632351786,-21.93115492388762,-23.77938144505022,-14.119432244619082,-41.24090377218973,8.205705836748788,6.680150322070344,3.8494258591423764,636.705984061322,-11.146767651394102,8.321833545478333,2.5754164186103274,0.0,0.25,0.0
2,8181.6942242273035,0.4825975702047146,97.59243989400927,98.65108971396265,97.04293627438265,1.2047138963355024,1.9019485423370506,2.3151494189717265,1.1217714512817427,0.5262868016851466,1.216704229337389,0.5551329907487855,1.1524248878458838,0.5820206345336258,4.946423041433845,-0.09243595664017296,0.032520325203252036,0.42276422764227645,0.4959349593495935
