YearMonth,Index,Region,Region_encoded,Close_month_end,stock_ret,stock_ret_lag1,stock_ret_lag2,stock_ret_lag3,Stock_vol12,GPRD,GPRD_ACT,GPRD_THREAT,gprd_ret,gprd_act_ret,gprd_threat_ret,gprd_ret_lead1,gprd_ret_lead2,gprd_ret_lead3,GPR_zscore,GPR_spike,Crisis_dummy,target_gpr_up_lead1
2003-11,000001.SS,China_HK,1,1397.224976,3.628412735265485,-1.3793570653544474,-3.8553217419826535,-3.7080893692744477,4.562051459803946,117.27323557535807,152.34808400472005,93.18425509134929,9.037235190035675,17.55873703519013,1.85844432524096,12.52368017722989,-13.501723875035932,0.6077524070589702,-0.9411455660729602,0,0,1
2003-12,000001.SS,China_HK,1,1497.043945,7.144087080790906,3.628412735265485,-1.3793570653544474,-3.8553217419826535,4.686695522522843,131.9601605323053,166.63024114793348,112.74830061389554,12.52368017722989,9.374687733369157,20.995011982837084,-13.501723875035932,0.6077524070589702,19.33554692769983,-0.607084009889599,0,0,0
2004-01,000001.SS,China_HK,1,1590.729004,6.25800326790007,7.144087080790906,3.628412735265485,-1.3793570653544474,4.015592445130231,114.1432640321793,127.11111671693864,107.96992640341482,-13.501723875035932,-23.716658008020264,-4.238089784469723,0.6077524070589702,19.33554692769983,8.529074870679644,-0.8844800294625489,0,0,1
2004-02,000001.SS,China_HK,1,1675.067017,5.301846687143197,6.25800326790007,7.144087080790906,3.628412735265485,4.243404671011449,114.83697246683055,130.29377562424233,103.49829351490942,0.6077524070589702,2.503839939028385,-4.141554076639597,19.33554692769983,8.529074870679644,-18.08536449217786,-0.8379888001533916,0,0,1
2004-03,000001.SS,China_HK,1,1741.623047,3.9733353546176353,5.301846687143197,6.25800326790007,7.144087080790906,4.3153178297347194,137.0413291685043,182.14090384206463,107.18084593742124,19.33554692769983,39.792482771660254,3.558080329103519,8.529074870679644,-18.08536449217786,12.444061856436273,-0.41912189126732874,0,0,1
2004-04,000001.SS,China_HK,1,1595.587036,-8.385052738682564,3.9733353546176353,5.301846687143197,6.25800326790007,5.1433662862488205,148.72968673706055,203.51488087972004,120.71956570943196,8.529074870679644,11.734858335933641,12.631659746290346,-18.08536449217786,12.444061856436273,-4.812826861738328,-0.20109534769664494,0,0,0
2004-05,000001.SS,China_HK,1,1555.906006,-2.486923565102217,-8.385052738682564,3.9733353546176353,5.301846687143197,5.111787611290649,121.83138078258884,160.97313985516948,91.7239502937563,-18.08536449217786,-20.903503881710396,-24.018985858073037,12.444061856436273,-4.812826861738328,7.326084232038577,-0.6577450373351099,0,0,1
2004-06,000001.SS,China_HK,1,1399.161987,-10.074131624632344,-2.486923565102217,-8.385052738682564,3.9733353546176353,5.678313626175152,136.9921531677246,177.06919593811034,107.51701380411784,12.444061856436273,9.9992185636826,17.21803679386078,-4.812826861738328,7.326084232038577,9.302013958189859,-0.37433464268107997,0,0,0
2004-07,000001.SS,China_HK,1,1386.202026,-0.9262659449309374,-10.074131624632344,-2.486923565102217,-8.385052738682564,5.680304003895996,130.39895802159464,159.34060545890563,120.38267381729618,-4.812826861738328,-10.012238653526872,11.96616196634508,7.326084232038577,9.302013958189859,-22.82005024743897,-0.5042698226408638,0,0,1
2004-08,000001.SS,China_HK,1,1342.062012,-3.18424105376397,-0.9262659449309374,-10.074131624632344,-2.486923565102217,5.654320130142879,139.9520955239573,177.53836158014113,126.08562567926222,7.326084232038577,11.420664600103292,4.737352711255904,9.302013958189859,-22.82005024743897,5.420373167086323,-0.3422804943272867,0,0,1
2004-09,000001.SS,China_HK,1,1396.699951,4.071193321281497,-3.18424105376397,-0.9262659449309374,-10.074131624632344,5.668295675326078,152.970458984375,188.2974100748698,129.69852345784506,9.302013958189859,6.060126047672232,2.8654319309747045,-22.82005024743897,5.420373167086323,-13.892755620942731,-0.09186768304555457,0,0,0
2004-10,000001.SS,China_HK,1,1320.536011,-5.453135438679491,4.071193321281497,-3.18424105376397,-0.9262659449309374,5.897242437904784,118.0625233804026,147.26095236501385,96.84527255642799,-22.82005024743897,-21.793426523253423,-25.33047410681982,5.420373167086323,-13.892755620942731,-7.26291042543833,-0.6838368102148895,0,0,1
2004-11,000001.SS,China_HK,1,1340.770996,1.532331176995072,-5.453135438679491,4.071193321281497,-3.18424105376397,5.810040398254862,124.46195271809896,154.47430343627929,99.13031984965006,5.420373167086323,4.898346068946902,2.3594825363217,-13.892755620942731,-7.26291042543833,10.283956104618763,-0.5408137756069878,0,0,0
2004-12,000001.SS,China_HK,1,1266.495972,-5.53972484649422,1.532331176995072,-5.453135438679491,4.071193321281497,5.50086197112983,107.17075778592017,141.9146915558846,79.30897829609532,-13.892755620942731,-8.130550907824963,-19.995236153396423,-7.26291042543833,10.283956104618763,-17.45270714392596,-0.7913484165691447,0,0,0
2005-01,000001.SS,China_HK,1,1191.822998,-5.896029332180131,-5.53972484649422,1.532331176995072,-5.453135438679491,5.0984529603736926,99.38704164566532,126.41269216229838,77.36354717131584,-7.26291042543833,-10.923463401589872,-2.4529771616982887,10.283956104618763,-17.45270714392596,-3.9145466707558807,-0.8546164799301317,0,0,1
2005-02,000001.SS,China_HK,1,1306.003052,9.580286182730635,-5.896029332180131,-5.53972484649422,1.532331176995072,5.7791470175370385,109.60796138218471,108.7996129989624,105.78578090667725,10.283956104618763,-13.932999022537196,36.73853484564569,-17.45270714392596,-3.9145466707558807,13.63922143399825,-0.6093248456395398,0,0,0
2005-03,000001.SS,China_HK,1,1181.235962,-9.553353631825978,9.580286182730635,-5.896029332180131,-5.53972484649422,5.848390081037365,90.47840487572455,87.14632021996283,87.85526915519468,-17.45270714392596,-19.901994301400748,-16.94983162935727,-3.9145466707558807,13.63922143399825,-17.244799928592734,-1.3114835862782213,0,0,0
2005-04,000001.SS,China_HK,1,1159.145996,-1.8700722557242977,-9.553353631825978,9.580286182730635,-5.896029332180131,5.6029479481355775,86.93658548990885,102.42798690795898,72.97031523386637,-3.9145466707558807,17.535641951862413,-16.942585304740586,13.63922143399825,-17.244799928592734,101.53634744222848,-1.9681854593802057,0,0,1
2005-05,000001.SS,China_HK,1,1060.738037,-8.489694942620485,-1.8700722557242977,-9.553353631825978,9.580286182730635,5.865126602025011,98.79405889203471,105.33132522336898,90.99365062098349,13.63922143399825,2.834516622902017,24.69954436862878,-17.244799928592734,101.53634744222848,-29.06039521641346,-1.26982662995963,0,0,0
2005-06,000001.SS,China_HK,1,1080.937988,1.9043298435049705,-8.489694942620485,-1.8700722557242977,-9.553353631825978,5.560046979471145,81.75722109476725,95.1893081665039,69.31578687032064,-17.244799928592734,-9.628680770281385,-23.82349054326638,101.53634744222848,-29.06039521641346,-11.224524686306193,-1.9527645530909168,0,0,1
2005-07,000001.SS,China_HK,1,1083.032959,0.19381047046707067,1.9043298435049705,-8.489694942620485,-1.8700722557242977,5.588770504756058,164.77051716466104,237.00151295815743,116.65942007495511,101.53634744222848,148.97913171466425,68.30137165319535,-29.06039521641346,-11.224524686306193,-15.755245474037638,2.096672493283496,1,0,0
2005-08,000001.SS,China_HK,1,1162.797974,7.364966535612161,0.19381047046707067,1.9043298435049705,-8.489694942620485,6.166818607312715,116.88755367648217,143.29871208437027,94.36514368364888,-29.06039521641346,-39.53679438760814,-19.11056679090457,-11.224524686306193,-15.755245474037638,-6.115837148029257,-0.13086161533737817,0,0,0
2005-09,000001.SS,China_HK,1,1155.614014,-0.6178166939255547,7.364966535612161,0.19381047046707067,1.9043298435049705,5.960489543026085,103.76748135884603,130.99529851277669,78.09897527694702,-11.224524686306193,-8.585850767695435,-17.237475376748023,-15.755245474037638,-6.115837148029257,16.183129415888263,-0.7222024783719024,0,0,0
2005-10,000001.SS,China_HK,1,1092.817017,-5.434080604702663,-0.6178166939255547,7.364966535612161,0.19381047046707067,5.959315097649697,87.41865994853359,105.815919445407,73.7711932274603,-15.755245474037638,-19.221589899208325,-5.541406957184714,-6.115837148029257,16.183129415888263,-1.7312131574054201,-1.4009850531265875,0,0,0
2005-11,000001.SS,China_HK,1,1099.260986,0.5896658726718851,-5.434080604702663,-0.6178166939255547,7.364966535612161,5.923221007177973,82.0722770690918,93.67955487569174,70.19666430155436,-6.115837148029257,-11.469318258843575,-4.84542647274867,16.183129415888263,-1.7312131574054201,3.0493001694113175,-1.4956872910468275,0,0,1
2005-12,000001.SS,China_HK,1,1161.057007,5.621596853433686,0.5896658726718851,-5.434080604702663,-0.6178166939255547,6.101523060667232,95.3541398817493,131.53387844947076,69.47696587347215,16.183129415888263,40.40830854075885,-1.0252601533749406,-1.7312131574054201,3.0493001694113175,-4.876761101613781,-0.8501301787759667,0,0,0
2006-01,000001.SS,China_HK,1,1258.046021,8.353510070156279,5.621596853433686,0.5896658726718851,-5.434080604702663,6.348237270812912,93.70335646598569,99.09636282151745,89.04377758887506,-1.7312131574054201,-24.660958842184765,28.163019886385033,3.0493001694113175,-4.876761101613781,-2.7477636832640484,-0.86918062114162,0,0,1
2006-02,000001.SS,China_HK,1,1299.030029,3.2577510930341225,8.353510070156279,5.621596853433686,0.5896658726718851,5.774986400437546,96.56065307344709,102.5961035319737,90.61754550252643,3.0493001694113175,3.5316540494625848,1.7674091960896199,-4.876761101613781,-2.7477636832640484,-5.529103500524313,-0.708329151877598,0,0,0
2006-03,000001.SS,China_HK,1,1298.295044,-0.056579523459199255,3.2577510930341225,8.353510070156279,5.621596853433686,4.91736992087663,91.85162070489699,96.46455383300781,86.54391436423025,-4.876761101613781,-5.976396264459504,-4.495411032935781,-2.7477636832640484,-5.529103500524313,21.25192544792216,-0.831433334170445,0,0,0
2006-04,000001.SS,China_HK,1,1440.223022,10.931873972400364,-0.056579523459199255,3.2577510930341225,8.353510070156279,5.602405396663951,89.32775522867838,92.80472908020019,86.14640655517579,-2.7477636832640484,-3.7939580989958643,-0.45931341559326544,-5.529103500524313,21.25192544792216,34.3204566344385,-0.8681456484447946,0,0,0
2006-05,000001.SS,China_HK,1,1641.300049,13.961520120735859,10.931873972400364,-0.056579523459199255,3.2577510930341225,5.540924796616667,84.38873118738974,80.68312811082409,83.90371753323463,-5.529103500524313,-13.06140440203304,-2.603345991576267,21.25192544792216,34.3204566344385,7.312638981344266,-0.999507531482902,0,0,1
2006-06,000001.SS,China_HK,1,1672.21106,1.8833248082112286,13.961520120735859,10.931873972400364,-0.056579523459199255,5.541594885403799,102.32296142578124,114.45484237670898,90.22701250712076,21.25192544792216,41.857219788872115,7.536370449118013,34.3204566344385,7.312638981344266,-22.965425288660548,-0.17227721348087163,0,0,1
2006-07,000001.SS,China_HK,1,1612.733032,-3.5568493369491305,1.8833248082112286,13.961520120735859,10.931873972400364,5.862278243415547,137.44066902898973,144.67092710925687,133.83614447809035,34.3204566344385,26.40000554375559,48.33267860611912,7.312638981344266,-22.965425288660548,-0.7804776668569935,1.359095430202944,0,0,1
2006-08,000001.SS,China_HK,1,1658.637939,2.8464045870674415,-3.5568493369491305,1.8833248082112286,13.961520120735859,5.736979136365582,147.491208968624,160.77977629630797,141.31128421906502,7.312638981344266,11.134821286439633,5.585292201986869,-22.965425288660548,-0.7804776668569935,-22.11167420803153,1.7460298472526472,0,0,0
2006-09,000001.SS,China_HK,1,1752.42395,5.654399238964958,2.8464045870674415,-3.5568493369491305,1.8833248082112286,5.647686406166413,113.61922556559244,117.84904912312825,111.18667894999186,-22.965425288660548,-26.701571654174238,-21.317904961059643,-0.7804776668569935,-22.11167420803153,4.216522278378543,0.39923758677984533,0,0,0
2006-10,000001.SS,China_HK,1,1837.993042,4.882899026802279,5.654399238964958,2.8464045870674415,-3.5568493369491305,4.866912930863764,112.73245288479713,100.46679675194525,124.12324234747118,-0.7804776668569935,-14.749590684454382,11.634993975580254,-22.11167420803153,4.216522278378543,6.4485592524549995,0.36987798774225267,0,0,0
2006-11,000001.SS,China_HK,1,2099.289063,14.216377049810403,4.882899026802279,5.654399238964958,2.8464045870674415,5.421836083594196,87.80542017618815,84.66829687754313,86.73696505228678,-22.11167420803153,-15.7250956387203,-30.120287375772126,4.216522278378543,6.4485592524549995,-2.420350593251641,-0.7445585542708184,0,0,1
2006-12,000001.SS,China_HK,1,2675.474121,27.446675551036304,14.216377049810403,4.882899026802279,5.654399238964958,8.301398257015236,91.50775527954102,79.05746866041615,96.69359145625945,4.216522278378543,-6.626834865052256,11.479103975992967,6.4485592524549995,-2.420350593251641,-9.379331496809673,-0.5335730533010896,0,0,1
2007-01,000001.SS,China_HK,1,2786.334961,4.14359605012975,27.446675551036304,14.216377049810403,4.882899026802279,8.350176822659156,97.40868709933373,96.73051378803868,95.33105973274478,6.4485592524549995,22.35468125539841,-1.4091230897458562,-2.420350593251641,-9.379331496809673,-12.100478069879417,-0.24936871439441408,0,0,0
2007-02,000001.SS,China_HK,1,2881.072998,3.400095046935747,4.14359605012975,27.446675551036304,14.216377049810403,8.344268333880624,95.05105536324638,89.62849848611015,97.72646740504673,-2.420350593251641,-7.342063040718328,2.5127253164051178,-9.379331496809673,-12.100478069879417,21.277337532296347,-0.3323976887352762,0,0,0
2007-03,000001.SS,China_HK,1,3183.98291,10.513788168861948,3.400095046935747,4.14359605012975,27.446675551036304,8.068151101519145,86.13590178951141,82.20472852645382,85.6678963938067,-9.379331496809673,-8.282823080882917,-12.339104575693804,-12.100478069879417,21.277337532296347,7.364126721593589,-0.7423013756406779,0,0,0
2007-04,000001.SS,China_HK,1,3841.271973,20.643611526168648,10.513788168861948,3.400095046935747,4.14359605012975,8.836526921871316,75.71304588317871,82.1852602005005,68.55693855285645,-12.100478069879417,-0.023682732492769087,-19.973594031412766,21.277337532296347,7.364126721593589,15.619378517191729,-1.1858271590857998,0,0,1
2007-05,000001.SS,China_HK,1,4109.653809,6.986795985455729,20.643611526168648,10.513788168861948,3.400095046935747,8.697049945637428,91.82276621172505,103.15781870195943,82.37121458976499,21.277337532296347,25.518637344815765,20.150077189135175,7.364126721593589,15.619378517191729,-27.075906953096485,-0.4274257163072001,0,0,1
2007-06,000001.SS,China_HK,1,3820.702881,-7.031028437655928,6.986795985455729,20.643611526168648,10.513788168861948,9.622272437248734,98.5847110748291,110.01365140279134,88.00655695597331,7.364126721593589,6.645965169775048,6.841397682763484,15.619378517191729,-27.075906953096485,11.546988654440726,-0.15149908320847785,0,0,1
2007-07,000001.SS,China_HK,1,4471.032227,17.021196524702997,-7.031028437655928,6.986795985455729,20.643611526168648,9.298471572912012,113.9830302576865,129.01673864549207,104.86104534518334,15.619378517191729,17.2733901660304,19.151400727609147,-27.075906953096485,11.546988654440726,8.890282235271773,0.8438942046709289,0,0,0
2007-08,000001.SS,China_HK,1,5218.825195,16.725286914376802,17.021196524702997,-7.031028437655928,6.986795985455729,9.295824067672312,83.12109104279548,100.07418700187436,73.35449858634702,-27.075906953096485,-22.433175685168337,-30.045997210043584,11.546988654440726,8.890282235271773,-11.738998432242253,-0.9018285901965774,0,0,1
2007-09,000001.SS,China_HK,1,5552.300781,6.389859279431165,16.725286914376802,17.021196524702997,-7.031028437655928,9.264179724586219,92.71907399495443,90.46699282328288,93.58469161987304,11.546988654440726,-9.600072172868657,27.578667189324,8.890282235271773,-11.738998432242253,6.2146853340762975,-0.3042948164958451,0,0,1
2007-10,000001.SS,China_HK,1,5954.765137,7.248605071563041,6.389859279431165,16.725286914376802,17.021196524702997,9.159640786052611,100.96206135903635,95.91243030178931,103.74951417984501,8.890282235271773,6.019253330486496,10.861629593502276,-11.738998432242253,6.2146853340762975,-14.642856634877798,0.15333338680998607,0,0,0
2007-11,000001.SS,China_HK,1,4871.777832,-18.186902087386226,7.248605071563041,6.389859279431165,16.725286914376802,12.26126779101721,89.11012655893961,80.4546085993449,95.28441146214803,-11.738998432242253,-16.116598916121973,-8.159173355764459,6.2146853340762975,-14.642856634877798,1.0531282092792749,-0.5828290894031587,0,0,1
2007-12,000001.SS,China_HK,1,5261.562988,8.000881186324182,-18.186902087386226,7.248605071563041,6.389859279431165,10.62491601644937,94.64804052537487,85.06247354322865,97.48771335232642,6.2146853340762975,5.727285265696103,2.3123424454939867,-14.642856634877798,1.0531282092792749,-4.221155249228914,-0.24424836443298129,0,0,0
2008-01,000001.SS,China_HK,1,4383.393066,-16.690286213485127,8.000881186324182,-18.186902087386226,7.248605071563041,12.542283774744341,80.78886364352319,81.53163952981272,76.77330804640248,-14.642856634877798,-4.150871549275559,-21.248221538503877,1.0531282092792749,-4.221155249228914,-8.092695384500992,-1.030238765598614,0,0,1
