YearMonth,Index,Region,Region_encoded,Close_month_end,Stock_monthly_pct,stock_lag1,stock_lag2,stock_lag3,stock_vol6,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_monthly_pct,GPRD_ACT_monthly_pct,GPRD_THREAT_monthly_pct,GPRD_monthly_pct_lead1,gpr_lag1,gpr_lag2,gpr_lag3,gprd_zscore,gpr_spike,Crisis_dummy,target_stock_down,target_gpr_up_lead1
2001-11,000001.SS,China_HK,1,1747.993042,3.4823609505118647,-4.289099487088077,-3.7767604348104555,-4.4878012034541115,5.6931632277643605,296.1777104695638,494.21396484375,141.4245381673177,-41.24090377218973,-41.21396212644078,-45.14585848323587,-21.93115492388762,6.680150322070344,636.705984061322,6.919856867837648,1.4919838256736058,0.0,1,0,0
2001-12,000001.SS,China_HK,1,1645.970947,-5.836527523202806,3.4823609505118647,-4.289099487088077,-3.7767604348104555,5.39231097329729,231.22251793646043,376.6929409888483,121.45619632351783,-21.93115492388762,-23.77938144505022,-14.119432244619079,-26.483715938044828,-41.24090377218973,6.680150322070344,636.705984061322,0.9207024060052467,0.0,1,1,0
2002-01,000001.SS,China_HK,1,1491.665039,-9.37476498484029,-5.836527523202806,3.4823609505118647,-4.289099487088077,4.209624972363848,169.9862031013735,259.16573752126385,104.05673919185516,-26.483715938044828,-31.199736092496554,-14.325705611030715,-15.629290096238414,-21.93115492388762,-41.24090377218973,6.680150322070344,0.4178106412301901,0.0,1,1,0
2002-02,000001.SS,China_HK,1,1524.70105,2.2147070646736378,-9.37476498484029,-5.836527523202806,3.4823609505118647,4.901702486738395,143.41856629507882,209.38243239266532,93.08014828818185,-15.629290096238414,-19.20906119950132,-10.548659307337282,4.7790402345696315,-26.483715938044828,-21.93115492388762,-41.24090377218973,0.1896965876609148,0.0,1,0,1
2002-03,000001.SS,China_HK,1,1603.905029,5.19472187679022,2.2147070646736378,-9.37476498484029,-5.836527523202806,5.865376520695947,150.27259728216356,217.83082137569303,97.68620583318895,4.7790402345696315,4.034908223429179,4.948485396420366,2.5704229747520735,-15.629290096238414,-26.483715938044828,-21.93115492388762,0.2115393086592408,0.0,1,0,1
2002-04,000001.SS,China_HK,1,1667.749023,3.9805345606906295,5.19472187679022,2.2147070646736378,-9.37476498484029,6.029820529629124,154.13523864746094,219.28201649983723,99.5971280415853,2.5704229747520735,0.6662028426368982,1.9561842863049517,3.2632959591828437,4.7790402345696315,-15.629290096238414,-26.483715938044828,0.20906450846680694,0.0,1,0,1
2002-05,000001.SS,China_HK,1,1515.733032,-9.115040027218768,3.9805345606906295,5.19472187679022,2.2147070646736378,6.706390051328744,159.16512766192037,205.2949966922883,137.87667772846837,3.2632959591828437,-6.378553075536553,38.434391070895146,-7.141906512616192,2.5704229747520735,4.7790402345696315,-15.629290096238414,0.22283561106419553,0.0,1,1,0
2002-06,000001.SS,China_HK,1,1732.755005,14.31795497084607,-9.115040027218768,3.9805345606906295,5.19472187679022,9.110710169083015,147.7977030436198,185.49468332926432,127.91307754516602,-7.141906512616192,-9.644810483473298,-7.2264579822009285,-19.228603110713394,3.2632959591828437,2.5704229747520735,4.7790402345696315,0.10795986852254974,0.0,1,0,0
2002-07,000001.SS,China_HK,1,1651.593994,-4.683928816584193,14.31795497084607,-9.115040027218768,3.9805345606906295,8.174650039486462,119.37826931861139,161.98243344214654,92.84361993112871,-19.228603110713394,-12.675430618883077,-27.416631893368603,6.386640324555559,-7.141906512616192,3.2632959591828437,2.5704229747520735,-0.13781889802288977,0.0,0,1,1
2002-08,000001.SS,China_HK,1,1666.618042,0.9096695710071767,-4.683928816584193,14.31795497084607,-9.115040027218768,8.1846658551456,127.00253000567037,157.38569099672378,101.13534890451739,6.386640324555559,-2.8378030553939837,8.930854892925822,34.05336231874485,-19.228603110713394,-7.141906512616192,3.2632959591828437,-0.10494483165416127,0.0,0,0,1
2002-09,000001.SS,China_HK,1,1581.618042,-5.100148795821092,0.9096695710071767,-4.683928816584193,14.31795497084607,8.398746721858215,170.25116170247395,185.25534108479818,167.88976720174153,34.05336231874485,17.707867793810127,66.00503090195247,-1.1482428597716532,6.386640324555559,-19.228603110713394,-7.141906512616192,0.20325984695605837,0.0,0,1,0
2002-10,000001.SS,China_HK,1,1507.495972,-4.686470945050091,-5.100148795821092,0.9096695710071767,-4.683928816584193,8.332903587189996,168.296264894547,195.84739069784843,161.10799457180886,-1.1482428597716532,5.717540747287764,-4.039419878272565,-7.277545082473935,34.05336231874485,6.386640324555559,-19.228603110713394,0.15715499103937208,0.0,0,1,0
2002-11,000001.SS,China_HK,1,1434.182007,-4.863294254958039,-4.686470945050091,-5.100148795821092,0.9096695710071767,7.701772649056768,156.04842834472657,175.04123814900717,151.88629328409831,-7.277545082473935,-10.623655732508986,-5.723925316195444,12.179669045440855,-1.1482428597716532,34.05336231874485,6.386640324555559,0.020633136554032164,0.0,0,1,1
2002-12,000001.SS,China_HK,1,1357.654053,-5.336000146876763,-4.863294254958039,-4.686470945050091,-5.100148795821092,2.3989485564773068,175.05461046772618,174.67416357224988,183.75799191382623,12.179669045440855,-0.20970748415570784,20.983920234403875,17.26225132075463,-7.277545082473935,-1.1482428597716532,34.05336231874485,0.13548947851311843,0.0,0,1,1
2003-01,000001.SS,China_HK,1,1499.814941,10.471068655956062,-5.336000146876763,-4.863294254958039,-4.686470945050091,6.296480366132164,205.2729772752331,176.48827115951045,244.28261073943108,17.26225132075463,1.0385666375383629,32.93713552006381,15.061801848864963,12.179669045440855,-7.277545082473935,-1.1482428597716532,0.3400154865225365,0.0,0,0,1
2003-02,000001.SS,China_HK,1,1511.932007,0.8079040732799303,10.471068655956062,-5.336000146876763,-4.863294254958039,6.289036585930448,236.19078636169434,210.63462039402552,291.2838772365025,15.061801848864963,19.34765920147381,19.240528973716554,47.86395462919402,17.26225132075463,12.179669045440855,-7.277545082473935,0.547533154274486,0.0,0,0,1
2003-03,000001.SS,China_HK,1,1510.578003,-0.08955455627178699,0.8079040732799303,10.471068655956062,-5.336000146876763,6.035136826388171,349.2410371841923,413.45056693784653,352.7903245495212,47.86395462919402,96.28803952760548,21.115637396943754,-27.597525181866878,15.061801848864963,17.26225132075463,12.179669045440855,1.3891505960157058,1.0,0,1,0
2003-04,000001.SS,China_HK,1,1521.44397,0.7193251178304161,-0.08955455627178699,0.8079040732799303,10.471068655956062,5.700156648610762,252.85915400187176,326.76046600341795,210.79934641520182,-27.597525181866878,-20.967464520966683,-40.2479796790425,-36.85013674083216,47.86395462919402,15.061801848864963,17.26225132075463,0.5148805034165131,0.0,0,0,0
2003-05,000001.SS,China_HK,1,1576.260986,3.6029598907937332,0.7193251178304161,-0.08955455627178699,0.8079040732799303,5.196502001669118,159.68020999047064,183.58484895767705,150.55725589875252,-36.85013674083216,-43.81668896391011,-28.577930406763798,-8.741552754206271,-27.597525181866878,47.86395462919402,15.061801848864963,-0.33859645096062396,0.0,0,0,0
2003-06,000001.SS,China_HK,1,1486.024048,-5.724746016139736,3.6029598907937332,0.7193251178304161,-0.08955455627178699,5.30304412447505,145.7216801961263,176.93343124389648,127.7050184249878,-8.741552754206271,-3.623075516059593,-15.178436494042181,-8.073495492440319,-36.85013674083216,-27.597525181866878,47.86395462919402,-0.5029181585692353,0.0,0,1,0
2003-07,000001.SS,China_HK,1,1476.741943,-0.6246268364561436,-5.724746016139736,3.6029598907937332,0.7193251178304161,3.067144836576832,133.95684691398375,166.529414761451,106.6518937387774,-8.073495492440319,-5.880186920754349,-16.485745780285622,2.5679680059377485,-8.741552754206271,-36.85013674083216,-27.597525181866878,-0.6575022098566479,0.0,0,1,1
2003-08,000001.SS,China_HK,1,1421.983032,-3.7080893692744477,-0.6246268364561436,-5.724746016139736,3.6029598907937332,3.309531316018692,137.39681588449787,179.2770211004442,108.98332251271894,2.5679680059377485,7.654867674430843,2.186017230647508,-13.59457280674885,-8.073495492440319,-8.741552754206271,-36.85013674083216,-0.6740441743414888,0.0,0,1,0
2003-09,000001.SS,China_HK,1,1367.161011,-3.8553217419826535,-3.7080893692744477,-0.6246268364561436,-5.724746016139736,3.462526390858607,118.71830571492514,145.99144999186197,97.7679594039917,-13.59457280674885,-18.56655744515813,-10.290898506437395,-9.404549940243411,2.5679680059377485,-8.073495492440319,-8.741552754206271,-0.8383518008892655,0.0,0,1,0
2003-10,000001.SS,China_HK,1,1348.302979,-1.3793570653544474,-3.8553217419826535,-3.7080893692744477,-0.6246268364561436,3.2829081034807013,107.55338336575416,129.5931615521831,91.48407450029927,-9.404549940243411,-11.232362196959455,-6.4273458728196236,9.037235190035675,-13.59457280674885,2.5679680059377485,-8.073495492440319,-1.156165429144045,0.0,0,1,1
2003-11,000001.SS,China_HK,1,1397.224976,3.628412735265485,-1.3793570653544474,-3.8553217419826535,-3.7080893692744477,3.291521028670142,117.27323557535807,152.34808400472005,93.18425509134929,9.037235190035675,17.55873703519013,1.85844432524096,12.52368017722989,-9.404549940243411,-13.59457280674885,2.5679680059377485,-0.9411455660729602,0.0,0,0,1
2003-12,000001.SS,China_HK,1,1497.043945,7.144087080790906,3.628412735265485,-1.3793570653544474,-3.8553217419826535,4.355858813926144,131.9601605323053,166.63024114793348,112.74830061389554,12.52368017722989,9.374687733369157,20.995011982837084,-13.501723875035932,9.037235190035675,-9.404549940243411,-13.59457280674885,-0.607084009889599,0.0,0,0,0
2004-01,000001.SS,China_HK,1,1590.729004,6.25800326790007,7.144087080790906,3.628412735265485,-1.3793570653544474,4.959437734117996,114.1432640321793,127.11111671693864,107.96992640341482,-13.501723875035932,-23.716658008020264,-4.238089784469723,0.6077524070589702,12.52368017722989,9.037235190035675,-9.404549940243411,-0.8844800294625489,0.0,0,0,1
2004-02,000001.SS,China_HK,1,1675.067017,5.301846687143197,6.25800326790007,7.144087080790906,3.628412735265485,4.461388766758882,114.83697246683055,130.29377562424233,103.49829351490942,0.6077524070589702,2.503839939028385,-4.141554076639597,19.33554692769983,-13.501723875035932,12.52368017722989,9.037235190035675,-0.8379888001533916,0.0,0,0,1
2004-03,000001.SS,China_HK,1,1741.623047,3.9733353546176353,5.301846687143197,6.25800326790007,7.144087080790906,3.0203285819781747,137.0413291685043,182.14090384206463,107.18084593742124,19.33554692769983,39.792482771660254,3.558080329103519,8.529074870679644,0.6077524070589702,-13.501723875035932,12.52368017722989,-0.41912189126732874,0.0,0,0,1
2004-04,000001.SS,China_HK,1,1595.587036,-8.385052738682564,3.9733353546176353,5.301846687143197,6.25800326790007,5.727952539420147,148.72968673706055,203.51488087972004,120.71956570943196,8.529074870679644,11.734858335933641,12.631659746290346,-18.08536449217786,19.33554692769983,0.6077524070589702,-13.501723875035932,-0.20109534769664494,0.0,0,1,0
2004-05,000001.SS,China_HK,1,1555.906006,-2.486923565102217,-8.385052738682564,3.9733353546176353,5.301846687143197,6.121502313757622,121.83138078258884,160.97313985516948,91.7239502937563,-18.08536449217786,-20.903503881710396,-24.018985858073037,12.444061856436273,8.529074870679644,19.33554692769983,0.6077524070589702,-0.6577450373351099,0.0,0,1,1
2004-06,000001.SS,China_HK,1,1399.161987,-10.074131624632344,-2.486923565102217,-8.385052738682564,3.9733353546176353,7.157629701636324,136.9921531677246,177.06919593811034,107.51701380411784,12.444061856436273,9.9992185636826,17.21803679386078,-4.812826861738328,-18.08536449217786,8.529074870679644,19.33554692769983,-0.37433464268107997,0.0,0,1,0
2004-07,000001.SS,China_HK,1,1386.202026,-0.9262659449309374,-10.074131624632344,-2.486923565102217,-8.385052738682564,6.265600688961314,130.39895802159464,159.34060545890563,120.38267381729618,-4.812826861738328,-10.012238653526872,11.96616196634508,7.326084232038577,12.444061856436273,-18.08536449217786,8.529074870679644,-0.5042698226408638,0.0,0,1,1
2004-08,000001.SS,China_HK,1,1342.062012,-3.18424105376397,-0.9262659449309374,-10.074131624632344,-2.486923565102217,5.112390181647755,139.9520955239573,177.53836158014113,126.08562567926222,7.326084232038577,11.420664600103292,4.737352711255904,9.302013958189859,-4.812826861738328,12.444061856436273,-18.08536449217786,-0.3422804943272867,0.0,0,1,1
2004-09,000001.SS,China_HK,1,1396.699951,4.071193321281497,-3.18424105376397,-0.9262659449309374,-10.074131624632344,5.141128559482205,152.970458984375,188.2974100748698,129.69852345784506,9.302013958189859,6.060126047672232,2.8654319309747045,-22.82005024743897,7.326084232038577,-4.812826861738328,12.444061856436273,-0.09186768304555457,0.0,0,0,0
2004-10,000001.SS,China_HK,1,1320.536011,-5.453135438679491,4.071193321281497,-3.18424105376397,-0.9262659449309374,4.7044675515237655,118.0625233804026,147.26095236501385,96.84527255642799,-22.82005024743897,-21.793426523253423,-25.33047410681982,5.420373167086323,9.302013958189859,7.326084232038577,-4.812826861738328,-0.6838368102148895,0.0,0,1,1
2004-11,000001.SS,China_HK,1,1340.770996,1.532331176995072,-5.453135438679491,4.071193321281497,-3.18424105376397,5.065928033794838,124.46195271809896,154.47430343627929,99.13031984965006,5.420373167086323,4.898346068946902,2.3594825363217,-13.892755620942731,-22.82005024743897,9.302013958189859,7.326084232038577,-0.5408137756069878,0.0,0,0,0
2004-12,000001.SS,China_HK,1,1266.495972,-5.53972484649422,1.532331176995072,-5.453135438679491,4.071193321281497,3.880826773942358,107.17075778592017,141.9146915558846,79.30897829609532,-13.892755620942731,-8.130550907824963,-19.995236153396423,-7.26291042543833,5.420373167086323,-22.82005024743897,9.302013958189859,-0.7913484165691447,0.0,0,1,0
2005-01,000001.SS,China_HK,1,1191.822998,-5.896029332180131,-5.53972484649422,1.532331176995072,-5.453135438679491,4.227423026483997,99.38704164566532,126.41269216229838,77.36354717131584,-7.26291042543833,-10.923463401589872,-2.4529771616982887,10.283956104618763,-13.892755620942731,5.420373167086323,-22.82005024743897,-0.8546164799301317,0.0,0,1,1
2005-02,000001.SS,China_HK,1,1306.003052,9.580286182730635,-5.896029332180131,-5.53972484649422,1.532331176995072,6.409499006658341,109.60796138218471,108.7996129989624,105.78578090667725,10.283956104618763,-13.932999022537196,36.73853484564569,-17.45270714392596,-7.26291042543833,-13.892755620942731,5.420373167086323,-0.6093248456395398,0.0,0,0,0
2005-03,000001.SS,China_HK,1,1181.235962,-9.553353631825978,9.580286182730635,-5.896029332180131,-5.53972484649422,6.948649492508196,90.47840487572455,87.14632021996283,87.85526915519468,-17.45270714392596,-19.901994301400748,-16.94983162935727,-3.9145466707558807,10.283956104618763,-7.26291042543833,-13.892755620942731,-1.3114835862782213,0.0,0,1,0
2005-04,000001.SS,China_HK,1,1159.145996,-1.8700722557242977,-9.553353631825978,9.580286182730635,-5.896029332180131,6.802182229155651,86.93658548990885,102.42798690795898,72.97031523386637,-3.9145466707558807,17.535641951862413,-16.942585304740586,13.63922143399825,-17.45270714392596,10.283956104618763,-7.26291042543833,-1.9681854593802057,0.0,0,1,1
2005-05,000001.SS,China_HK,1,1060.738037,-8.489694942620485,-1.8700722557242977,-9.553353631825978,9.580286182730635,7.001338102089467,98.79405889203471,105.33132522336898,90.99365062098349,13.63922143399825,2.834516622902017,24.69954436862878,-17.244799928592734,-3.9145466707558807,-17.45270714392596,10.283956104618763,-1.26982662995963,0.0,0,1,0
2005-06,000001.SS,China_HK,1,1080.937988,1.9043298435049705,-8.489694942620485,-1.8700722557242977,-9.553353631825978,7.249985660962339,81.75722109476725,95.1893081665039,69.31578687032064,-17.244799928592734,-9.628680770281385,-23.82349054326638,101.53634744222848,13.63922143399825,-3.9145466707558807,-17.45270714392596,-1.9527645530909168,0.0,0,0,1
2005-07,000001.SS,China_HK,1,1083.032959,0.19381047046707067,1.9043298435049705,-8.489694942620485,-1.8700722557242977,7.0849541368806594,164.77051716466104,237.00151295815743,116.65942007495511,101.53634744222848,148.97913171466425,68.30137165319535,-29.06039521641346,-17.244799928592734,13.63922143399825,-3.9145466707558807,2.096672493283496,1.0,0,0,0
2005-08,000001.SS,China_HK,1,1162.797974,7.364966535612161,0.19381047046707067,1.9043298435049705,-8.489694942620485,6.427207129560689,116.88755367648217,143.29871208437027,94.36514368364888,-29.06039521641346,-39.53679438760814,-19.11056679090457,-11.224524686306193,101.53634744222848,-17.244799928592734,13.63922143399825,-0.13086161533737817,0.0,0,0,0
2005-09,000001.SS,China_HK,1,1155.614014,-0.6178166939255547,7.364966535612161,0.19381047046707067,1.9043298435049705,5.166783935826125,103.76748135884603,130.99529851277669,78.09897527694702,-11.224524686306193,-8.585850767695435,-17.237475376748023,-15.755245474037638,-29.06039521641346,101.53634744222848,-17.244799928592734,-0.7222024783719024,0.0,0,1,0
2005-10,000001.SS,China_HK,1,1092.817017,-5.434080604702663,-0.6178166939255547,7.364966535612161,0.19381047046707067,5.578424761780742,87.41865994853359,105.815919445407,73.7711932274603,-15.755245474037638,-19.221589899208325,-5.541406957184714,-6.115837148029257,-11.224524686306193,-29.06039521641346,101.53634744222848,-1.4009850531265875,0.0,0,1,0
2005-11,000001.SS,China_HK,1,1099.260986,0.5896658726718851,-5.434080604702663,-0.6178166939255547,7.364966535612161,4.135155813828722,82.0722770690918,93.67955487569174,70.19666430155436,-6.115837148029257,-11.469318258843575,-4.84542647274867,16.183129415888263,-15.755245474037638,-11.224524686306193,-29.06039521641346,-1.4956872910468275,0.0,0,0,1
2005-12,000001.SS,China_HK,1,1161.057007,5.621596853433686,0.5896658726718851,-5.434080604702663,-0.6178166939255547,4.608969385332611,95.3541398817493,131.53387844947076,69.47696587347215,16.183129415888263,40.40830854075885,-1.0252601533749406,-1.7312131574054201,-6.115837148029257,-15.755245474037638,-11.224524686306193,-0.8501301787759667,0.0,0,0,0
2006-01,000001.SS,China_HK,1,1258.046021,8.353510070156279,5.621596853433686,0.5896658726718851,-5.434080604702663,5.364088076589832,93.70335646598569,99.09636282151745,89.04377758887506,-1.7312131574054201,-24.660958842184765,28.163019886385033,3.0493001694113175,16.183129415888263,-6.115837148029257,-15.755245474037638,-0.86918062114162,0.0,0,0,1
2006-02,000001.SS,China_HK,1,1299.030029,3.2577510930341225,8.353510070156279,5.621596853433686,0.5896658726718851,4.881880460024383,96.56065307344709,102.5961035319737,90.61754550252643,3.0493001694113175,3.5316540494625848,1.7674091960896199,-4.876761101613781,-1.7312131574054201,16.183129415888263,-6.115837148029257,-0.708329151877598,0.0,0,0,0
2006-03,000001.SS,China_HK,1,1298.295044,-0.056579523459199255,3.2577510930341225,8.353510070156279,5.621596853433686,4.82764440123714,91.85162070489699,96.46455383300781,86.54391436423025,-4.876761101613781,-5.976396264459504,-4.495411032935781,-2.7477636832640484,3.0493001694113175,-1.7312131574054201,16.183129415888263,-0.831433334170445,0.0,0,1,0
2006-04,000001.SS,China_HK,1,1440.223022,10.931873972400364,-0.056579523459199255,3.2577510930341225,8.353510070156279,4.349537981490429,89.32775522867838,92.80472908020019,86.14640655517579,-2.7477636832640484,-3.7939580989958643,-0.45931341559326544,-5.529103500524313,-4.876761101613781,3.0493001694113175,-1.7312131574054201,-0.8681456484447946,0.0,0,0,0
2006-05,000001.SS,China_HK,1,1641.300049,13.961520120735859,10.931873972400364,-0.056579523459199255,3.2577510930341225,5.127442100666535,84.38873118738974,80.68312811082409,83.90371753323463,-5.529103500524313,-13.06140440203304,-2.603345991576267,21.25192544792216,-2.7477636832640484,-4.876761101613781,3.0493001694113175,-0.999507531482902,0.0,0,0,1
2006-06,000001.SS,China_HK,1,1672.21106,1.8833248082112286,13.961520120735859,10.931873972400364,-0.056579523459199255,5.540602632243566,102.32296142578124,114.45484237670898,90.22701250712076,21.25192544792216,41.857219788872115,7.536370449118013,34.3204566344385,-5.529103500524313,-2.7477636832640484,-4.876761101613781,-0.17227721348087163,0.0,0,0,1
2006-07,000001.SS,China_HK,1,1612.733032,-3.5568493369491305,1.8833248082112286,13.961520120735859,10.931873972400364,6.706696799894732,137.44066902898973,144.67092710925687,133.83614447809035,34.3204566344385,26.40000554375559,48.33267860611912,7.312638981344266,21.25192544792216,-5.529103500524313,-2.7477636832640484,1.359095430202944,0.0,0,1,1
2006-08,000001.SS,China_HK,1,1658.637939,2.8464045870674415,-3.5568493369491305,1.8833248082112286,13.961520120735859,6.722834521904138,147.491208968624,160.77977629630797,141.31128421906502,7.312638981344266,11.134821286439633,5.585292201986869,-22.965425288660548,34.3204566344385,21.25192544792216,-5.529103500524313,1.7460298472526472,0.0,0,0,0
2006-09,000001.SS,China_HK,1,1752.42395,5.654399238964958,2.8464045870674415,-3.5568493369491305,1.8833248082112286,6.3718453413794,113.61922556559244,117.84904912312825,111.18667894999186,-22.965425288660548,-26.701571654174238,-21.317904961059643,-0.7804776668569935,7.312638981344266,34.3204566344385,21.25192544792216,0.39923758677984533,0.0,0,0,0
2006-10,000001.SS,China_HK,1,1837.993042,4.882899026802279,5.654399238964958,2.8464045870674415,-3.5568493369491305,5.74803855553852,112.73245288479713,100.46679675194525,124.12324234747118,-0.7804776668569935,-14.749590684454382,11.634993975580254,-22.11167420803153,-22.965425288660548,7.312638981344266,34.3204566344385,0.36987798774225267,0.0,0,0,0
2006-11,000001.SS,China_HK,1,2099.289063,14.216377049810403,4.882899026802279,5.654399238964958,2.8464045870674415,5.834198712787816,87.80542017618815,84.66829687754313,86.73696505228678,-22.11167420803153,-15.7250956387203,-30.120287375772126,4.216522278378543,-0.7804776668569935,-22.965425288660548,7.312638981344266,-0.7445585542708184,0.0,0,0,1
2006-12,000001.SS,China_HK,1,2675.474121,27.446675551036304,14.216377049810403,4.882899026802279,5.654399238964958,10.863932067594135,91.50775527954102,79.05746866041615,96.69359145625945,4.216522278378543,-6.626834865052256,11.479103975992967,6.4485592524549995,-22.11167420803153,-0.7804776668569935,-22.965425288660548,-0.5335730533010896,0.0,0,0,1
2007-01,000001.SS,China_HK,1,2786.334961,4.14359605012975,27.446675551036304,14.216377049810403,4.882899026802279,9.51415189068292,97.40868709933373,96.73051378803868,95.33105973274478,6.4485592524549995,22.35468125539841,-1.4091230897458562,-2.420350593251641,4.216522278378543,-22.11167420803153,-0.7804776668569935,-0.24936871439441408,0.0,0,0,0
2007-02,000001.SS,China_HK,1,2881.072998,3.400095046935747,4.14359605012975,27.446675551036304,14.216377049810403,9.434814095476213,95.05105536324638,89.62849848611015,97.72646740504673,-2.420350593251641,-7.342063040718328,2.5127253164051178,-9.379331496809673,6.4485592524549995,4.216522278378543,-22.11167420803153,-0.3323976887352762,0.0,0,0,0
2007-03,000001.SS,China_HK,1,3183.98291,10.513788168861948,3.400095046935747,4.14359605012975,27.446675551036304,9.197144199622054,86.13590178951141,82.20472852645382,85.6678963938067,-9.379331496809673,-8.282823080882917,-12.339104575693804,-12.100478069879417,-2.420350593251641,6.4485592524549995,4.216522278378543,-0.7423013756406779,0.0,0,0,0
2007-04,000001.SS,China_HK,1,3841.271973,20.643611526168648,10.513788168861948,3.400095046935747,4.14359605012975,9.428198036428416,75.71304588317871,82.1852602005005,68.55693855285645,-12.100478069879417,-0.023682732492769087,-19.973594031412766,21.277337532296347,-9.379331496809673,-2.420350593251641,6.4485592524549995,-1.1858271590857998,0.0,0,0,1
2007-05,000001.SS,China_HK,1,4109.653809,6.986795985455729,20.643611526168648,10.513788168861948,3.400095046935747,9.758276031196521,91.82276621172505,103.15781870195943,82.37121458976499,21.277337532296347,25.518637344815765,20.150077189135175,7.364126721593589,-12.100478069879417,-9.379331496809673,-2.420350593251641,-0.4274257163072001,0.0,0,0,1
2007-06,000001.SS,China_HK,1,3820.702881,-7.031028437655928,6.986795985455729,20.643611526168648,10.513788168861948,9.106265637529896,98.5847110748291,110.01365140279134,88.00655695597331,7.364126721593589,6.645965169775048,6.841397682763484,15.619378517191729,21.277337532296347,-12.100478069879417,-9.379331496809673,-0.15149908320847785,0.0,0,1,1
2007-07,000001.SS,China_HK,1,4471.032227,17.021196524702997,-7.031028437655928,6.986795985455729,20.643611526168648,9.935768590776389,113.9830302576865,129.01673864549207,104.86104534518334,15.619378517191729,17.2733901660304,19.151400727609147,-27.075906953096485,7.364126721593589,21.277337532296347,-12.100478069879417,0.8438942046709289,0.0,0,0,0
