Index,Date,Open,High,Low,Close,Adj Close,Volume,price_for_return,return_1d,abs_return_1d,volatility_20,return_z_20,intraday_range,open_close_return,volume_z_20,conflict_count,total_deaths_sum,total_deaths_max,total_deaths_mean,log_deaths_sum,death_uncertainty_sum,conflict_duration_mean,is_conflict_day,is_high_intensity_conflict_day,is_conflict_window_3d,is_high_intensity_conflict_window_3d,dbscan_cluster,is_market_anomaly
399001.SZ,2014-12-09,10496.62988,11050.84961,10042.00977,10116.49023,10116.37695,771700.0,10116.37695,-0.041506110828877896,0.041506110828877896,0.020153961060191232,-2.558529950128951,0.09006574860362723,-0.03621540002323117,2.1932746963179963,38.0,185.0,31.0,4.868421052631579,51.28816414600228,72.0,0.05263157894736842,1,0,1,1,-1,1
399001.SZ,2014-12-10,10154.53027,10567.4502,10048.45996,10545.51953,10545.40137,514600.0,10545.40137,0.04240890015471388,0.04240890015471388,0.021415888096865215,1.4389264266675548,0.04921428844957051,0.03850392382551835,0.7563230805357476,54.0,191.0,20.0,3.537037037037037,67.16471837490323,8.0,0.2037037037037037,1,0,1,1,-1,1
399001.SZ,2014-12-24,10614.12012,10627.08984,10179.25977,10292.51953,10292.4043,349300.0,10292.4043,-0.02632440292886229,0.02632440292886229,0.022502853194662126,-1.539155726694889,0.043510247291218884,-0.030299316981914844,-1.0394617517686595,60.0,275.0,39.0,4.583333333333333,78.65184000514813,41.0,0.16666666666666666,1,0,1,1,-1,1
399001.SZ,2015-01-05,11150.98047,11587.28027,11150.98047,11520.58984,11520.46094,516300.0,11520.46094,0.04593617545898554,0.04593617545898554,0.023225703857484913,1.6675218018404299,0.03787130746423647,0.033145907751733344,0.5589677950001295,324.0,21752.0,10776.0,67.1358024691358,542.4574694729939,2458.0,49.31481481481482,1,1,1,1,-1,1
399001.SZ,2015-01-09,11424.53027,11738.25,11313.25,11324.75977,11324.63281,352800.0,11324.63281,-0.012244113955428348,0.012244113955428348,0.01721837353757732,-0.9265797951837195,0.03752838988477722,-0.008733006753195703,-0.6577192089839984,36.0,225.0,84.0,6.25,50.51730648107547,36.0,0.4722222222222222,1,0,1,0,-1,1
399001.SZ,2015-01-19,10939.04004,11204.49023,10634.62012,10770.92969,10770.80957,363500.0,10770.80957,-0.06606113506629241,0.06606113506629241,0.023355973484400903,-2.8607961848273376,0.05290816358490218,-0.015367925282774541,0.07637512203785836,132.0,518.0,35.0,3.9242424242424243,161.22229870303678,64.0,0.20454545454545456,1,0,1,0,-1,1
399001.SZ,2015-02-05,11367.13965,11386.73047,11065.58008,11065.58008,11065.45606,295000.0,11065.45606,-0.004584994804638143,0.004584994804638143,0.02147021792132703,-0.14138456649494197,0.02902246314049545,-0.02652906353622562,0.3098891252241865,49.0,317.0,47.0,6.469387755102041,73.47953923472214,13.0,0.2653061224489796,1,0,1,0,-1,1
399001.SZ,2015-04-16,13549.87012,14024.67969,13492.76953,13967.79981,13967.64356,440800.0,13967.64356,0.023536257747627243,0.023536257747627243,0.012938684226146892,1.3815090945740458,0.038081170065108576,0.030843815202562314,-0.9426436467562267,43.0,153.0,40.0,3.558139534883721,48.52613653362888,24.0,0.11627906976744186,1,0,1,0,-1,1
399001.SZ,2015-04-21,13882.44043,14439.0,13882.44043,14439.0,14438.83789,691200.0,14438.83789,0.04090371096857259,0.04090371096857259,0.01589773266770217,2.1804565169076082,0.038545575870905145,0.04009090280677685,1.4923446918311531,60.0,302.0,40.0,5.033333333333333,81.10867410359009,49.0,1.5,1,0,1,1,-1,1
399001.SZ,2015-05-06,14347.54981,14569.65039,14032.01953,14136.16992,14136.01172,458000.0,14136.01172,-0.006810167616221774,0.006810167616221774,0.018858648368080072,-0.4399682075839752,0.03803228618802575,-0.014732821478178242,-1.319925830344544,54.0,235.0,29.0,4.351851851851852,69.08255454069868,23.0,0.46296296296296297,1,0,1,1,-1,1
399001.SZ,2015-05-20,15206.55957,15618.12988,15206.55957,15337.08008,15336.9082,2117400.0,15336.9082,0.013862320980173592,0.013862320980173592,0.017972164119134777,0.594636710119325,0.026834984746327346,0.00858317158455062,3.773849833139958,50.0,241.0,24.0,4.82,67.07587777337804,79.0,0.2,1,0,1,1,-1,1
399001.SZ,2015-05-21,15402.9502,15872.58984,15402.9502,15872.53027,15872.35254,1968200.0,15872.35254,0.03491214350490801,0.03491214350490801,0.018918332985523652,1.6420610170638847,0.029588202511583634,0.03048637201982254,2.7089186253763775,76.0,418.0,60.0,5.5,100.81212443917433,103.0,0.039473684210526314,1,0,1,0,-1,1
399001.SZ,2015-05-22,16084.04004,16191.15039,15731.00977,16045.79981,16045.62012,2467400.0,16045.62012,0.010916313732532545,0.010916313732532545,0.018953807457112157,0.34311712019739943,0.028676702030972185,-0.002377526411579328,2.7370304420526437,53.0,317.0,50.0,5.981132075471698,75.61184460573993,238.0,0.05660377358490566,1,0,1,0,-1,1
399001.SZ,2015-05-25,15894.13965,16368.91016,15810.15039,16351.05957,16350.87598,2433100.0,16350.87598,0.01902424821958215,0.01902424821958215,0.018911918638666796,0.6963848539849874,0.03417269490138606,0.028747697582989357,2.180877972578624,213.0,1030.0,110.0,4.835680751173709,278.5111732404652,137.0,0.19718309859154928,1,1,1,1,-1,1
399001.SZ,2015-05-26,16456.23047,16904.15039,16397.5,16903.4707,16903.28125,2687300.0,16903.28125,0.03378444498482458,0.03378444498482458,0.019845867652898374,1.3586030745733515,0.029973157524389286,0.027177562371609343,2.0876334649133783,64.0,202.0,12.0,3.15625,77.13048241689258,70.0,0.140625,1,0,1,1,-1,1
399001.SZ,2015-05-28,16953.59961,17153.80078,15909.09961,15912.9502,15912.77246,3152900.0,15912.77246,-0.061931095783994805,0.061931095783994805,0.02493899339346967,-2.631179790104834,0.07821938448597685,-0.06138220991052423,1.9509947580790261,46.0,266.0,60.0,5.782608695652174,59.53692273449388,4.0,0.17391304347826086,1,0,1,0,-1,1
399001.SZ,2015-05-29,15920.33008,16386.06055,15299.65039,16100.4502,16100.26953,2319700.0,16100.26953,0.01178280343487037,0.01178280343487037,0.02493987003008342,0.2937686942354366,0.06747700508399435,0.01131384331197231,1.0148269319376613,34.0,311.0,53.0,9.147058823529411,60.36289262248656,0.0,0.2647058823529412,1,0,1,0,-1,1
399001.SZ,2015-06-01,16247.38965,16921.07031,16245.54981,16917.5293,16917.33984,2057900.0,16917.33984,0.050748859109317035,0.050748859109317035,0.026992659802015744,1.6262387165784686,0.039930210140082266,0.04124598870563797,0.6848833499024454,174.0,1112.0,80.0,6.390804597701149,246.63262064808882,85.0,3.7988505747126435,1,1,1,1,-1,1
399001.SZ,2015-06-03,17626.91992,17696.48047,17098.42969,17538.5,17538.30469,2273500.0,17538.30469,0.0030265230474537663,0.0030265230474537663,0.02472032632704165,-0.32797332010590285,0.0340993117997547,-0.005016186628253557,0.7377269953689921,51.0,402.0,55.0,7.882352941176471,85.95483345726124,33.0,0.0392156862745098,1,0,1,1,-1,1
399001.SZ,2015-06-04,17579.35938,17608.7207,16426.31055,17501.05078,17500.85547,2299700.0,17500.85547,-0.0021352816399269337,0.0021352816399269337,0.024737369914634173,-0.535161211177705,0.06756223754011662,-0.004454576432921203,0.68502018387339,56.0,298.0,45.0,5.321428571428571,81.64459863852326,11.0,0.0,1,0,1,0,-1,1
399001.SZ,2015-06-05,17727.85938,17901.85938,17302.56055,17649.08984,17648.89063,2606100.0,17648.89063,0.008458738503027252,0.008458738503027252,0.024492254359454194,-0.07222849589712305,0.03395635896428772,-0.00444326290679327,0.9039751391145678,58.0,307.0,53.0,5.293103448275862,78.56608053590588,59.0,0.034482758620689655,1,0,1,0,-1,1
399001.SZ,2015-06-17,17073.08008,17474.08008,16564.36914,17405.57031,17405.375,1828100.0,17405.375,0.01930439050978472,0.01930439050978472,0.025652116436383158,0.4928688889844531,0.05226550603040831,0.019474531159113465,-1.6550659661949518,71.0,374.0,38.0,5.267605633802817,100.285166218676,43.0,0.09859154929577464,1,0,1,1,-1,1
399001.SZ,2015-06-18,17367.13086,17442.76953,16709.59961,16734.83984,16734.65234,1641100.0,16734.65234,-0.03853537542282193,0.03853537542282193,0.026633464371983568,-1.559100959535726,0.043810991142416586,-0.03640733896099638,-2.03106952303183,45.0,209.0,30.0,4.644444444444445,64.52027838736574,21.0,0.26666666666666666,1,0,1,0,-1,1
399001.SZ,2015-06-19,16386.98047,16578.88086,15700.49023,15725.46973,15725.29395,1799300.0,15725.29395,-0.06031546813717681,0.06031546813717681,0.030059927554068885,-1.9874553380586188,0.05585783096350163,-0.04036806788236796,-1.3807407584763138,69.0,444.0,120.0,6.434782608695652,104.95941785924275,36.0,0.5797101449275363,1,0,1,0,-1,1
399001.SZ,2015-06-23,15720.32031,16047.32031,14938.82031,16045.99023,16045.81055,1777300.0,16045.81055,0.020382232664083233,0.020382232664083233,0.03010801805828362,0.6937367335044083,0.06908267948010585,0.020716493912203263,-1.2927705707275117,210.0,1425.0,104.0,6.785714285714286,314.1643903613916,86.0,0.12380952380952381,1,1,1,1,-1,1
399001.SZ,2015-06-25,16370.0,16399.33984,15499.21973,15692.44043,15692.26465,2028400.0,15692.26465,-0.03800009047869757,0.03800009047869757,0.030398239800047914,-1.136851884989053,0.05736011004886127,-0.04139032193036038,-0.46853226705821155,63.0,686.0,229.0,10.88888888888889,96.82875810504149,105.0,0.047619047619047616,1,1,1,1,-1,1
399001.SZ,2015-06-26,15196.55957,15229.0,14321.04981,14398.79004,14398.62891,1870700.0,14398.62891,-0.07477158476717398,0.08243779778465565,0.032731242611183,-2.3821481313489516,0.06305739492538635,-0.05249671982169577,-0.984147315603301,53.0,356.0,56.0,6.716981132075472,78.6169435451155,55.0,3.1132075471698113,1,0,1,1,-1,1
399001.SZ,2015-06-29,14703.96973,14712.16016,13250.34961,13566.26953,13566.11719,2293900.0,13566.11719,-0.057818819083656714,0.057818819083656714,0.034561519369931654,-1.4429807920835078,0.09006574860362723,-0.06212519020591047,0.679718171779794,155.0,718.0,68.0,4.632258064516129,203.60157318615737,55.0,0.2645161290322581,1,1,1,1,-1,1
399001.SZ,2015-06-30,13274.65039,14352.04981,12723.16016,14337.96973,14337.80859,2371100.0,14337.80859,0.056883733878462905,0.056883733878462905,0.03513239225741838,1.8366013949421347,0.09006574860362723,0.059596022702325335,0.9020114611988675,59.0,303.0,48.0,5.135593220338983,79.79905961755915,36.0,0.1694915254237288,1,0,1,1,-1,1
399001.SZ,2015-07-01,14185.09961,14696.98047,13578.37988,13650.82031,13650.66699,2111500.0,13650.66699,-0.047925148092662684,0.047925148092662684,0.03482527788093215,-1.0397487807362187,0.08194383667775347,-0.03766482539349614,-0.0816400138571626,72.0,603.0,121.0,8.375,105.75322175731297,143.0,3.888888888888889,1,0,1,1,-1,1
399001.SZ,2015-07-02,13655.73047,13732.49023,12727.23047,12924.19043,12924.0459,1992500.0,12924.0459,-0.053229713283043045,0.053229713283043045,0.035829311675268406,-1.0801573287289452,0.0777812556573417,-0.05357018737350634,-0.4863862700568571,66.0,250.0,37.0,3.787878787878788,79.11063026337953,15.0,0.3939393939393939,1,0,1,0,-1,1
399001.SZ,2015-07-03,12475.61035,13154.12988,11953.08008,12246.05957,12245.92285,1991000.0,12245.92285,-0.052469873230642006,0.052469873230642006,0.036670895814911654,-0.9660174143608735,0.09006574860362723,-0.018399963894351782,-0.43630297020025793,58.0,438.0,55.0,7.551724137931035,94.74805252532228,19.0,0.22413793103448276,1,0,1,0,-1,1
399001.SZ,2015-07-06,13140.13965,13140.13965,11584.46973,12075.76953,12075.63379,2515100.0,12075.63379,-0.01390577599466103,0.01390577599466103,0.03619009474467075,0.117645422966858,0.09006574860362723,-0.06212519020591047,1.6756743028062098,249.0,1374.0,68.0,5.518072289156627,351.9407066818337,206.0,0.39759036144578314,1,1,1,1,-1,1
399001.SZ,2015-07-07,11660.55957,11767.66016,11282.62012,11375.59961,11375.47168,1763200.0,11375.47168,-0.05798139643650113,0.05798139643650113,0.0372130101025217,-1.0070785444757706,0.04263863502840005,-0.024437931841036008,-1.2441729483945956,60.0,434.0,70.0,7.233333333333333,94.3179847181809,105.0,0.6666666666666666,1,0,1,1,-1,1
399001.SZ,2015-07-08,10870.13965,11112.62012,10850.37988,11040.88965,11040.7666,2179400.0,11040.7666,-0.029423402335787774,0.029423402335787774,0.03702887516343812,-0.20524505668356538,0.023751730912372555,0.01570816985778099,0.47173593715172657,36.0,281.0,49.0,7.805555555555555,57.88458316163475,47.0,0.027777777777777776,1,0,1,1,-1,1
399001.SZ,2015-07-09,10953.33008,11513.36035,10933.0,11510.33984,11510.21094,1225600.0,11510.21094,0.04251917978231701,0.04251917978231701,0.038882434781466926,1.6207103041680884,0.05042078323206144,0.05085300597459954,-2.6075843644021757,66.0,296.0,24.0,4.484848484848484,86.82850668961512,37.0,0.15151515151515152,1,0,1,0,-1,1
399001.SZ,2015-07-10,11733.4502,12062.90039,11696.76953,12038.15039,12038.01563,1072200.0,12038.01563,0.04585534468059005,0.04585534468059005,0.04104837081336577,1.5752276455102994,0.03041421216203971,0.025968507540944895,-2.4229060968409377,46.0,428.0,148.0,9.304347826086957,76.7022376484389,25.0,0.782608695652174,1,0,1,0,-1,1
399001.SZ,2015-07-13,12367.62012,12658.07031,12261.25,12614.16016,12614.01856,1498100.0,12614.01856,0.04784866108368724,0.04784866108368724,0.04320305131164153,1.5009213043228635,0.031458321835672584,0.019934315382254795,-1.1470424793671268,175.0,757.0,35.0,4.325714285714286,224.83471767181794,118.0,0.13714285714285715,1,1,1,1,-1,1
399001.SZ,2015-07-14,12796.49023,13091.92969,12635.2002,12728.50977,12728.36719,1707500.0,12728.36719,0.009065202295056807,0.009065202295056807,0.043571595809111054,0.5626235110839067,0.03588240086647641,-0.005312430109986405,-0.5187437320958813,57.0,461.0,176.0,8.087719298245615,86.52590878774446,23.0,0.24561403508771928,1,0,1,1,-1,1
399001.SZ,2015-07-15,12783.08008,12792.30957,12093.90039,12132.41992,12132.28418,2034400.0,12132.28418,-0.04683106647554225,0.04683106647554225,0.04392071700879295,-0.701495153119922,0.057565529762837186,-0.05090010826248375,0.4056265660714468,53.0,303.0,32.0,5.716981132075472,79.344520214011,4.0,0.41509433962264153,1,0,1,1,-1,1
399001.SZ,2015-07-16,11963.34961,12600.65039,11637.46973,12357.61035,12357.47168,1769000.0,12357.47168,0.018561014287088673,0.018561014287088673,0.04388955234143813,0.7887772288317532,0.07794230702540317,0.03295571498390755,-0.3290161298021234,53.0,411.0,86.0,7.754716981132075,80.50943849658778,136.0,1.2641509433962264,1,0,1,0,-1,1
